,relation_id,case_lawyer,case,lawyer,case_id,lawyer_id
23367,rcase_lawyer_46287,"('5df55b04ab936e4614982eb5', '关立君')",5df55b04ab936e4614982eb5,关立君,case_38254,lawyer_5780
23368,rcase_lawyer_46288,"('5df3dfa0ab936e46148fd105', '张琪')",5df3dfa0ab936e46148fd105,张琪,case_38255,lawyer_94
23369,rcase_lawyer_46289,"('5df3dfa0ab936e46148fd105', '于莹莹')",5df3dfa0ab936e46148fd105,于莹莹,case_38255,lawyer_5706
23370,rcase_lawyer_46290,"('5e9bd02a335ae13d602a2980', '傅巍巍')",5e9bd02a335ae13d602a2980,傅巍巍,case_38256,lawyer_1364
23371,rcase_lawyer_46291,"('5e2452a447825900472cf1d1', '郭康')",5e2452a447825900472cf1d1,郭康,case_38257,lawyer_5725
23372,rcase_lawyer_46292,"('5e2452a447825900472cf1d1', '关立君')",5e2452a447825900472cf1d1,关立君,case_38257,lawyer_5780
23373,rcase_lawyer_46293,"('5df377e7ab936e46148d52a5', '马某')",5df377e7ab936e46148d52a5,马某,case_38258,lawyer_271
23374,rcase_lawyer_46294,"('5e2452a247825900472cf188', '郭康')",5e2452a247825900472cf188,郭康,case_38259,lawyer_5725
23375,rcase_lawyer_46295,"('5e2452a247825900472cf188', '关立君')",5e2452a247825900472cf188,关立君,case_38259,lawyer_5780
23376,rcase_lawyer_46296,"('5e24531447825900472cff14', '郭康')",5e24531447825900472cff14,郭康,case_38260,lawyer_5725
23377,rcase_lawyer_46297,"('5e24531447825900472cff14', '关立君')",5e24531447825900472cff14,关立君,case_38260,lawyer_5780
23378,rcase_lawyer_46298,"('5ee077e03edbe71b2f8a606c', '郭康')",5ee077e03edbe71b2f8a606c,郭康,case_38261,lawyer_5725
23379,rcase_lawyer_46299,"('5ee077e03edbe71b2f8a606c', '关立君')",5ee077e03edbe71b2f8a606c,关立君,case_38261,lawyer_5780
23380,rcase_lawyer_46300,"('5df34f9fab936e46148c52c7', '叶小兵')",5df34f9fab936e46148c52c7,叶小兵,case_38262,lawyer_2282
23381,rcase_lawyer_46301,"('5df34f9fab936e46148c52c7', '董瑶')",5df34f9fab936e46148c52c7,董瑶,case_38262,lawyer_6076
23382,rcase_lawyer_46302,"('5df56ca0ab936e461498a9a9', '郭康')",5df56ca0ab936e461498a9a9,郭康,case_38263,lawyer_5725
23383,rcase_lawyer_46303,"('5df56ca0ab936e461498a9a9', '关立君')",5df56ca0ab936e461498a9a9,关立君,case_38263,lawyer_5780
23384,rcase_lawyer_46305,"('5e24526847825900472ceb65', '郭康')",5e24526847825900472ceb65,郭康,case_38265,lawyer_5725
23385,rcase_lawyer_46306,"('5e24526847825900472ceb65', '关立君')",5e24526847825900472ceb65,关立君,case_38265,lawyer_5780
23386,rcase_lawyer_46308,"('5e24527c47825900472ced41', '郭康')",5e24527c47825900472ced41,郭康,case_38267,lawyer_5725
23387,rcase_lawyer_46309,"('5e24527c47825900472ced41', '关立君')",5e24527c47825900472ced41,关立君,case_38267,lawyer_5780
23388,rcase_lawyer_46310,"('5e24525f47825900472cea75', '郭康')",5e24525f47825900472cea75,郭康,case_38268,lawyer_5725
23389,rcase_lawyer_46311,"('5e24525f47825900472cea75', '关立君')",5e24525f47825900472cea75,关立君,case_38268,lawyer_5780
23390,rcase_lawyer_46312,"('5e24532947825900472d0135', '郭康')",5e24532947825900472d0135,郭康,case_38269,lawyer_5725
23391,rcase_lawyer_46313,"('5e24532947825900472d0135', '关立君')",5e24532947825900472d0135,关立君,case_38269,lawyer_5780
23392,rcase_lawyer_46314,"('5df56c93ab936e461498a984', '郭康')",5df56c93ab936e461498a984,郭康,case_38270,lawyer_5725
23393,rcase_lawyer_46315,"('5df56c93ab936e461498a984', '关立君')",5df56c93ab936e461498a984,关立君,case_38270,lawyer_5780
23394,rcase_lawyer_46316,"('5df56d43ab936e461498ad0f', '郭康')",5df56d43ab936e461498ad0f,郭康,case_38271,lawyer_5725
23395,rcase_lawyer_46317,"('5df56d43ab936e461498ad0f', '关立君')",5df56d43ab936e461498ad0f,关立君,case_38271,lawyer_5780
23396,rcase_lawyer_46318,"('5ece5902a1e1ba2d6990fb63', '郭康')",5ece5902a1e1ba2d6990fb63,郭康,case_38272,lawyer_5725
23397,rcase_lawyer_46319,"('5ece5902a1e1ba2d6990fb63', '关立君')",5ece5902a1e1ba2d6990fb63,关立君,case_38272,lawyer_5780
23398,rcase_lawyer_46321,"('5df56d66ab936e461498ae3e', '郭康')",5df56d66ab936e461498ae3e,郭康,case_38274,lawyer_5725
23399,rcase_lawyer_46322,"('5df56d66ab936e461498ae3e', '关立君')",5df56d66ab936e461498ae3e,关立君,case_38274,lawyer_5780
23400,rcase_lawyer_46323,"('5ee07ac23edbe71b2f94d49c', '郭康')",5ee07ac23edbe71b2f94d49c,郭康,case_38275,lawyer_5725
23401,rcase_lawyer_46324,"('5ee07ac23edbe71b2f94d49c', '关立君')",5ee07ac23edbe71b2f94d49c,关立君,case_38275,lawyer_5780
23402,rcase_lawyer_46327,"('5e2452aa47825900472cf282', '郭康')",5e2452aa47825900472cf282,郭康,case_38278,lawyer_5725
23403,rcase_lawyer_46328,"('5e2452aa47825900472cf282', '关立君')",5e2452aa47825900472cf282,关立君,case_38278,lawyer_5780
23404,rcase_lawyer_46329,"('5e24535c47825900472d063c', '郭康')",5e24535c47825900472d063c,郭康,case_38279,lawyer_5725
23405,rcase_lawyer_46330,"('5e24535c47825900472d063c', '关立君')",5e24535c47825900472d063c,关立君,case_38279,lawyer_5780
23406,rcase_lawyer_46334,"('5e2446f847825900472b8631', '赵立南')",5e2446f847825900472b8631,赵立南,case_38283,lawyer_6077
23407,rcase_lawyer_46336,"('5e24524547825900472ce7a1', '郭康')",5e24524547825900472ce7a1,郭康,case_38285,lawyer_5725
23408,rcase_lawyer_46337,"('5e24524547825900472ce7a1', '关立君')",5e24524547825900472ce7a1,关立君,case_38285,lawyer_5780
23409,rcase_lawyer_46340,"('5e24534247825900472d0381', '郭康')",5e24534247825900472d0381,郭康,case_38288,lawyer_5725
23410,rcase_lawyer_46341,"('5e24534247825900472d0381', '关立君')",5e24534247825900472d0381,关立君,case_38288,lawyer_5780
23411,rcase_lawyer_46342,"('5ece5af2a1e1ba2d6998eb87', '唐光洪')",5ece5af2a1e1ba2d6998eb87,唐光洪,case_38289,lawyer_6057
23412,rcase_lawyer_46343,"('5df55b04ab936e4614982eb9', '郭康')",5df55b04ab936e4614982eb9,郭康,case_38290,lawyer_5725
23413,rcase_lawyer_46344,"('5df55b04ab936e4614982eb9', '关立君')",5df55b04ab936e4614982eb9,关立君,case_38290,lawyer_5780
23414,rcase_lawyer_46345,"('5df56d3cab936e461498acd4', '郭康')",5df56d3cab936e461498acd4,郭康,case_38291,lawyer_5725
23415,rcase_lawyer_46346,"('5df56d3cab936e461498acd4', '关立君')",5df56d3cab936e461498acd4,关立君,case_38291,lawyer_5780
23416,rcase_lawyer_46347,"('5df3b46eab936e46148ede13', '娄安璠')",5df3b46eab936e46148ede13,娄安璠,case_38292,lawyer_2518
23417,rcase_lawyer_46348,"('5ee07abd3edbe71b2f94c1d8', '郭康')",5ee07abd3edbe71b2f94c1d8,郭康,case_38293,lawyer_5725
23418,rcase_lawyer_46349,"('5ee07abd3edbe71b2f94c1d8', '关立君')",5ee07abd3edbe71b2f94c1d8,关立君,case_38293,lawyer_5780
23419,rcase_lawyer_46350,"('5e24529047825900472cef4c', '郭康')",5e24529047825900472cef4c,郭康,case_38294,lawyer_5725
23420,rcase_lawyer_46351,"('5e24529047825900472cef4c', '关立君')",5e24529047825900472cef4c,关立君,case_38294,lawyer_5780
23421,rcase_lawyer_46353,"('5e24525147825900472ce8ca', '郭康')",5e24525147825900472ce8ca,郭康,case_38296,lawyer_5725
23422,rcase_lawyer_46354,"('5e24525147825900472ce8ca', '关立君')",5e24525147825900472ce8ca,关立君,case_38296,lawyer_5780
23423,rcase_lawyer_46355,"('5df55b04ab936e4614982ebb', '郭康')",5df55b04ab936e4614982ebb,郭康,case_38297,lawyer_5725
23424,rcase_lawyer_46356,"('5df55b04ab936e4614982ebb', '关立君')",5df55b04ab936e4614982ebb,关立君,case_38297,lawyer_5780
23425,rcase_lawyer_46357,"('5e24533147825900472d01a1', '郭康')",5e24533147825900472d01a1,郭康,case_38298,lawyer_5725
23426,rcase_lawyer_46358,"('5e24533147825900472d01a1', '关立君')",5e24533147825900472d01a1,关立君,case_38298,lawyer_5780
23427,rcase_lawyer_46359,"('5ee071a03edbe71b2f730a93', '郭康')",5ee071a03edbe71b2f730a93,郭康,case_38299,lawyer_5725
23428,rcase_lawyer_46360,"('5ee071a03edbe71b2f730a93', '关立君')",5ee071a03edbe71b2f730a93,关立君,case_38299,lawyer_5780
23429,rcase_lawyer_46361,"('5ece20eaa377db0347ec9537', '何劼芃')",5ece20eaa377db0347ec9537,何劼芃,case_38300,lawyer_1706
23430,rcase_lawyer_46362,"('5ece20eaa377db0347ec9537', '杜歆')",5ece20eaa377db0347ec9537,杜歆,case_38300,lawyer_1707
23431,rcase_lawyer_46365,"('5e24523d47825900472ce642', '郭康')",5e24523d47825900472ce642,郭康,case_38303,lawyer_5725
23432,rcase_lawyer_46366,"('5e24523d47825900472ce642', '关立君')",5e24523d47825900472ce642,关立君,case_38303,lawyer_5780
23433,rcase_lawyer_46367,"('5ec937aa3cdef0087ef109d9', '郭康')",5ec937aa3cdef0087ef109d9,郭康,case_38304,lawyer_5725
23434,rcase_lawyer_46368,"('5ec937aa3cdef0087ef109d9', '关立君')",5ec937aa3cdef0087ef109d9,关立君,case_38304,lawyer_5780
23435,rcase_lawyer_46370,"('5e2452f947825900472cfb89', '郭康')",5e2452f947825900472cfb89,郭康,case_38306,lawyer_5725
23436,rcase_lawyer_46371,"('5e2452f947825900472cfb89', '关立君')",5e2452f947825900472cfb89,关立君,case_38306,lawyer_5780
23437,rcase_lawyer_46372,"('5ee0737b3edbe71b2f79e74b', '郭康')",5ee0737b3edbe71b2f79e74b,郭康,case_38307,lawyer_5725
23438,rcase_lawyer_46373,"('5ee0737b3edbe71b2f79e74b', '关立君')",5ee0737b3edbe71b2f79e74b,关立君,case_38307,lawyer_5780
23439,rcase_lawyer_46375,"('5e24532c47825900472d015c', '郭康')",5e24532c47825900472d015c,郭康,case_38309,lawyer_5725
23440,rcase_lawyer_46376,"('5e24532c47825900472d015c', '关立君')",5e24532c47825900472d015c,关立君,case_38309,lawyer_5780
23441,rcase_lawyer_46377,"('5df56c7dab936e461498a908', '郭康')",5df56c7dab936e461498a908,郭康,case_38310,lawyer_5725
23442,rcase_lawyer_46378,"('5df56c7dab936e461498a908', '关立君')",5df56c7dab936e461498a908,关立君,case_38310,lawyer_5780
23443,rcase_lawyer_46379,"('5ec9383d3cdef0087ef4886d', '吴锦熤')",5ec9383d3cdef0087ef4886d,吴锦熤,case_38311,lawyer_6078
23444,rcase_lawyer_46380,"('5df56d1cab936e461498abc6', '郭康')",5df56d1cab936e461498abc6,郭康,case_38312,lawyer_5725
23445,rcase_lawyer_46381,"('5df56d1cab936e461498abc6', '关立君')",5df56d1cab936e461498abc6,关立君,case_38312,lawyer_5780
23446,rcase_lawyer_46382,"('5df563b8ab936e4614986c5c', '郭康')",5df563b8ab936e4614986c5c,郭康,case_38313,lawyer_5725
23447,rcase_lawyer_46383,"('5df563b8ab936e4614986c5c', '关立君')",5df563b8ab936e4614986c5c,关立君,case_38313,lawyer_5780
23448,rcase_lawyer_46384,"('5df56d25ab936e461498ac27', '郭康')",5df56d25ab936e461498ac27,郭康,case_38314,lawyer_5725
23449,rcase_lawyer_46385,"('5df56d25ab936e461498ac27', '关立君')",5df56d25ab936e461498ac27,关立君,case_38314,lawyer_5780
23450,rcase_lawyer_46386,"('5ee077bf3edbe71b2f89ed55', '郭康')",5ee077bf3edbe71b2f89ed55,郭康,case_38315,lawyer_5725
23451,rcase_lawyer_46387,"('5ee077bf3edbe71b2f89ed55', '关立君')",5ee077bf3edbe71b2f89ed55,关立君,case_38315,lawyer_5780
23452,rcase_lawyer_46388,"('5e24524c47825900472ce873', '郭康')",5e24524c47825900472ce873,郭康,case_38316,lawyer_5725
23453,rcase_lawyer_46389,"('5e24524c47825900472ce873', '关立君')",5e24524c47825900472ce873,关立君,case_38316,lawyer_5780
23454,rcase_lawyer_46390,"('5e24525147825900472ce8d1', '郭康')",5e24525147825900472ce8d1,郭康,case_38317,lawyer_5725
23455,rcase_lawyer_46391,"('5e24525147825900472ce8d1', '关立君')",5e24525147825900472ce8d1,关立君,case_38317,lawyer_5780
23456,rcase_lawyer_46393,"('5ece2baca377db0347101395', '韩苗苗')",5ece2baca377db0347101395,韩苗苗,case_38319,lawyer_5993
23457,rcase_lawyer_46394,"('5ece2baca377db0347101395', '金荣奎')",5ece2baca377db0347101395,金荣奎,case_38319,lawyer_6079
23458,rcase_lawyer_46396,"('5ee070eb3edbe71b2f70368f', '郭康')",5ee070eb3edbe71b2f70368f,郭康,case_38321,lawyer_5725
23459,rcase_lawyer_46397,"('5ee070eb3edbe71b2f70368f', '关立君')",5ee070eb3edbe71b2f70368f,关立君,case_38321,lawyer_5780
23460,rcase_lawyer_46398,"('5df56d17ab936e461498ab81', '郭康')",5df56d17ab936e461498ab81,郭康,case_38322,lawyer_5725
23461,rcase_lawyer_46399,"('5df56d17ab936e461498ab81', '关立君')",5df56d17ab936e461498ab81,关立君,case_38322,lawyer_5780
23462,rcase_lawyer_46400,"('5ee070b83edbe71b2f6f5108', '郭康')",5ee070b83edbe71b2f6f5108,郭康,case_38323,lawyer_5725
23463,rcase_lawyer_46401,"('5ee070b83edbe71b2f6f5108', '关立君')",5ee070b83edbe71b2f6f5108,关立君,case_38323,lawyer_5780
23464,rcase_lawyer_46402,"('5e9d2ff72f2414474ca43d63', '黄道义')",5e9d2ff72f2414474ca43d63,黄道义,case_38324,lawyer_438
23465,rcase_lawyer_46403,"('5ee072f23edbe71b2f77d99e', '郭康')",5ee072f23edbe71b2f77d99e,郭康,case_38325,lawyer_5725
23466,rcase_lawyer_46404,"('5ee072f23edbe71b2f77d99e', '关立君')",5ee072f23edbe71b2f77d99e,关立君,case_38325,lawyer_5780
23467,rcase_lawyer_46405,"('5e24528447825900472cee18', '郭康')",5e24528447825900472cee18,郭康,case_38326,lawyer_5725
23468,rcase_lawyer_46406,"('5e24528447825900472cee18', '关立君')",5e24528447825900472cee18,关立君,case_38326,lawyer_5780
23469,rcase_lawyer_46407,"('5e9a438ce2f4b7051848e381', '王国忠')",5e9a438ce2f4b7051848e381,王国忠,case_38327,lawyer_5189
23470,rcase_lawyer_46408,"('5e2452f347825900472cfaaf', '郭康')",5e2452f347825900472cfaaf,郭康,case_38328,lawyer_5725
23471,rcase_lawyer_46409,"('5e2452f347825900472cfaaf', '关立君')",5e2452f347825900472cfaaf,关立君,case_38328,lawyer_5780
23472,rcase_lawyer_46410,"('5ea7f696c0a9fd6a8612cf7e', '卢俊')",5ea7f696c0a9fd6a8612cf7e,卢俊,case_38329,lawyer_6040
23473,rcase_lawyer_46413,"('5ec93ee23cdef0087e18e128', '葛仕晟')",5ec93ee23cdef0087e18e128,葛仕晟,case_38332,lawyer_6080
23474,rcase_lawyer_46414,"('5ec93ee23cdef0087e18e128', '夏雯')",5ec93ee23cdef0087e18e128,夏雯,case_38332,lawyer_6081
23475,rcase_lawyer_46415,"('5df4ccd6ab936e4614957a07', '王美兰')",5df4ccd6ab936e4614957a07,王美兰,case_38333,lawyer_6082
23476,rcase_lawyer_46416,"('5df4ccd6ab936e4614957a07', '薛宝同')",5df4ccd6ab936e4614957a07,薛宝同,case_38333,lawyer_6083
23477,rcase_lawyer_46417,"('5df3e061ab936e46148fd577', '侯新山')",5df3e061ab936e46148fd577,侯新山,case_38334,lawyer_6084
23478,rcase_lawyer_46420,"('5e2452a247825900472cf17f', '郭康')",5e2452a247825900472cf17f,郭康,case_38337,lawyer_5725
23479,rcase_lawyer_46421,"('5e2452a247825900472cf17f', '关立君')",5e2452a247825900472cf17f,关立君,case_38337,lawyer_5780
23480,rcase_lawyer_46422,"('5df46d35ab936e46149311e6', '周凯')",5df46d35ab936e46149311e6,周凯,case_38338,lawyer_2189
23481,rcase_lawyer_46425,"('5df56d62ab936e461498ae1b', '郭康')",5df56d62ab936e461498ae1b,郭康,case_38341,lawyer_5725
23482,rcase_lawyer_46426,"('5df56d62ab936e461498ae1b', '关立君')",5df56d62ab936e461498ae1b,关立君,case_38341,lawyer_5780
23483,rcase_lawyer_46430,"('5e24529b47825900472cf057', '郭康')",5e24529b47825900472cf057,郭康,case_38345,lawyer_5725
23484,rcase_lawyer_46431,"('5e24529b47825900472cf057', '关立君')",5e24529b47825900472cf057,关立君,case_38345,lawyer_5780
